0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122
0.5847,1.0,0.7239,0.7532,0.6721,0.7239,1.0,1.0,0.6706,0.667,1.0,0.667,0.6745,0.6745,0.717,1.0,0.6622,1.0,0.6774,0.6574,0.0,0.667,0.6,0.6791,0.5535,0.7183,0.6723,0.6784,1.0,0.6768,0.586,0.5555,1.0,0.667,0.679,0.667,0.6616,0.7834,1.0,0.6891,0.7401,0.655,0.7,0.6707,1.0,0.717,0.633,1.0,0.6066,0.717,0.6881,0.6739,0.7205,0.5595,1.0,1.0,0.717,1.0,1.0,0.5535,0.698,0.6699,0.6214,0.655,0.5835,0.655,0.669,0.6723,0.667,0.655,0.717,0.717,1.0,0.6632,0.6768,0.6791,0.655,1.0,1.0,0.667,0.6784,0.659,0.5645,0.561,1.0,1.0,0.6699,0.616,0.667,0.7173,1.0,1.0,1.0,1.0,0.5535,0.655,0.6107,0.669,0.5989,0.7394,1.0,0.698,0.655,1.0,0.655,1.0,1.0,0.667,0.667,1.0,0.655,0.655,0.655,0.659,0.655,0.717,1.0,0.667,0.667,1.0,0.659,0.717,1.0
1.0,1.0,1.0,0.742,0.667,0.7,1.0,1.0,0.5595,1.0,1.0,1.0,1.0,0.6816,1.0,1.0,0.667,1.0,1.0,0.667,0.667,0.0,0.7,1.0,1.0,0.7418,1.0,1.0,1.0,0.667,0.679,1.0,1.0,0.6,0.667,0.667,0.667,0.742,1.0,0.679,0.7527,0.667,1.0,1.0,0.667,1.0,1.0,0.7,0.667,1.0,0.679,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.679,1.0,1.0,0.667,1.0,0.667,0.694,0.667,0.6,0.6824,0.7,1.0,1.0,0.7183,0.667,0.679,0.667,1.0,1.0,1.0,0.6,1.0,0.5665,1.0,1.0,1.0,1.0,1.0,0.667,0.711,1.0,1.0,1.0,1.0,1.0,0.6816,0.591,1.0,0.5935,0.727,0.7,1.0,0.667,1.0,0.667,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.679,1.0,1.0,1.0,1.0,1.0,1.0,0.679,1.0,1.0
0.7,1.0,1.0,0.8754,0.733,0.667,1.0,1.0,0.58,0.733,1.0,1.0,0.733,0.733,1.0,1.0,0.7,1.0,0.7,0.7,0.6,0.7,0.0,0.762,1.0,0.786,1.0,1.0,1.0,0.733,0.8077,1.0,1.0,0.7,0.7,0.7,0.7,0.836,1.0,0.762,0.8891,0.733,0.667,0.7,1.0,1.0,0.7,1.0,0.7,1.0,0.762,1.0,0.667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.762,1.0,1.0,0.733,1.0,0.733,0.786,1.0,0.7,0.733,0.667,1.0,1.0,0.8077,0.733,0.762,0.733,1.0,1.0,1.0,0.762,1.0,0.575,1.0,1.0,1.0,0.733,1.0,0.7,0.806,1.0,1.0,1.0,1.0,1.0,0.733,0.6477,0.786,0.636,0.822,1.0,0.762,0.733,1.0,0.733,1.0,1.0,1.0,1.0,1.0,0.733,1.0,1.0,0.762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.7183,0.667,0.762,0.6674,0.674,0.762,1.0,0.679,0.6905,0.668,1.0,0.679,0.639,1.0,1.0,0.679,0.679,1.0,0.7183,0.679,0.6791,1.0,0.762,0.0,0.639,0.618,0.679,0.6647,1.0,0.639,0.6516,0.6539,1.0,1.0,0.679,0.679,0.679,0.6467,1.0,0.6516,0.621,1.0,0.801,0.7074,1.0,1.0,0.7121,1.0,0.679,0.762,0.6522,0.679,0.762,0.679,0.622,1.0,1.0,0.679,0.679,0.639,1.0,0.639,0.5905,0.639,0.8,1.0,0.618,0.679,1.0,1.0,1.0,1.0,0.762,0.622,1.0,0.5534,0.639,0.679,1.0,1.0,0.6548,0.667,0.72,0.618,1.0,1.0,0.6705,0.6137,1.0,1.0,1.0,1.0,1.0,1.0,0.639,0.639,0.7526,0.618,0.654,0.6755,1.0,0.6484,0.6705,1.0,0.6784,1.0,0.762,1.0,1.0,1.0,0.639,0.639,0.639,0.622,0.639,1.0,0.679,1.0,1.0,0.679,0.622,1.0,0.679
0.667,0.639,0.733,0.679,0.643,0.733,0.667,1.0,0.5535,0.643,0.733,1.0,1.0,1.0,1.0,1.0,1.0,0.6798,0.6798,1.0,0.5535,1.0,1.0,0.639,0.0,1.0,0.643,0.639,0.6715,1.0,0.639,0.674,0.667,1.0,0.667,1.0,1.0,0.577,1.0,0.639,1.0,0.5448,0.733,0.6816,0.643,1.0,1.0,1.0,0.667,1.0,0.639,0.667,0.733,0.6816,0.668,1.0,1.0,1.0,0.667,0.6719,1.0,0.643,0.5825,1.0,0.733,0.643,1.0,0.643,0.667,1.0,0.733,1.0,1.0,1.0,0.643,0.639,0.643,1.0,1.0,1.0,0.639,1.0,1.0,0.6966,1.0,1.0,0.643,0.586,1.0,1.0,0.6893,0.643,0.643,1.0,0.643,0.643,0.5705,1.0,0.6823,0.667,1.0,1.0,1.0,1.0,0.643,1.0,1.0,1.0,1.0,1.0,0.6662,1.0,1.0,0.639,1.0,1.0,1.0,1.0,1.0,0.667,1.0,1.0,0.643
0.694,0.618,0.786,0.611,0.644,0.786,1.0,0.694,0.6915,1.0,1.0,0.694,0.644,0.6951,0.786,0.694,0.7418,1.0,1.0,0.714,0.7183,0.7418,0.786,0.618,1.0,0.0,0.694,0.6627,1.0,0.679,0.6627,0.618,1.0,0.7418,0.694,0.694,0.728,0.6529,1.0,0.6603,0.6251,0.644,1.0,1.0,0.644,0.786,0.694,0.786,0.737,0.786,0.667,0.694,0.786,1.0,0.618,1.0,0.786,0.694,0.694,1.0,0.6627,0.644,0.604,0.6921,0.786,0.644,0.606,0.6814,0.7418,0.6771,0.786,0.786,1.0,0.6758,0.6843,0.6627,0.644,0.694,1.0,0.694,0.6542,0.667,0.768,1.0,1.0,1.0,1.0,0.6296,0.694,0.6262,1.0,1.0,1.0,1.0,1.0,0.6797,0.7992,1.0,0.646,0.6764,0.786,0.6603,0.6893,1.0,0.6921,1.0,0.786,0.694,0.694,0.786,1.0,0.6921,0.6893,0.667,0.6921,0.786,0.694,0.694,0.694,0.694,0.5831,0.786,0.644
0.6774,0.639,0.7205,0.679,0.643,0.733,1.0,0.667,0.6721,0.643,1.0,0.667,0.6677,0.643,0.733,0.667,0.6774,1.0,0.667,0.667,0.6723,1.0,1.0,0.679,0.643,0.694,0.0,0.6544,1.0,0.667,0.6705,0.679,1.0,1.0,0.667,1.0,0.667,0.7151,1.0,0.668,0.655,1.0,0.733,0.667,1.0,0.733,0.667,1.0,0.6816,0.733,0.6345,0.6798,0.733,0.667,0.639,1.0,0.733,0.667,0.667,0.643,0.639,0.6662,0.6256,0.643,0.7,1.0,0.644,0.533,1.0,1.0,1.0,0.733,1.0,0.639,0.643,0.6784,1.0,0.6816,0.733,0.683,0.639,0.679,0.7,0.644,0.667,1.0,0.643,0.6671,1.0,0.6822,1.0,1.0,1.0,1.0,0.643,1.0,0.7295,1.0,0.688,0.751,0.733,0.6777,0.643,1.0,0.643,0.9,0.7352,0.667,0.667,0.733,1.0,0.6715,0.6719,0.639,0.6715,0.733,0.6824,0.667,0.667,0.667,0.679,0.733,0.643
0.709,0.622,0.801,0.6575,0.639,0.762,0.679,0.7121,0.6788,0.639,1.0,0.679,0.668,0.639,0.8,0.6563,0.7183,0.679,0.679,0.7176,0.6784,1.0,1.0,0.6647,0.639,0.6627,0.6544,0.0,0.639,0.6476,0.6632,0.6647,0.679,1.0,0.679,1.0,0.7176,0.7083,1.0,0.647,0.621,1.0,0.762,0.679,1.0,0.762,0.679,0.762,0.7074,0.762,0.6602,0.6675,0.762,0.679,0.6632,0.933,0.762,0.7176,0.714,0.668,0.6559,0.625,0.7823,0.6705,0.8078,1.0,0.618,0.6544,1.0,0.639,1.0,0.762,1.0,0.622,0.639,0.6632,0.639,0.679,1.0,0.679,0.622,0.6627,0.7627,0.6439,1.0,1.0,0.639,0.698,1.0,0.621,1.0,0.639,0.639,0.622,0.6705,1.0,0.7652,1.0,0.6955,0.6909,1.0,0.6601,0.639,0.933,0.639,1.0,0.762,0.709,0.709,1.0,1.0,0.6777,0.655,0.622,0.653,0.762,0.7183,0.679,0.7176,0.679,0.6647,0.762,0.639
1.0,0.639,1.0,0.679,1.0,1.0,0.5601,0.6816,1.0,0.643,0.7352,1.0,0.643,1.0,1.0,0.667,1.0,0.5682,0.667,1.0,1.0,1.0,1.0,1.0,0.6715,1.0,1.0,0.639,0.0,0.643,1.0,0.639,0.5104,1.0,1.0,1.0,1.0,0.679,1.0,0.639,0.6857,0.6719,1.0,0.667,0.643,1.0,1.0,0.733,1.0,1.0,1.0,0.667,1.0,0.6774,0.6565,0.9,0.733,0.6798,0.667,0.6102,0.639,1.0,0.736,0.6677,1.0,0.667,0.644,1.0,0.667,0.6677,0.733,1.0,1.0,1.0,0.643,1.0,0.6677,1.0,1.0,1.0,1.0,1.0,0.7,0.6867,1.0,1.0,1.0,1.0,1.0,1.0,0.6966,0.643,0.614,0.639,1.0,0.643,1.0,1.0,0.6761,0.667,1.0,1.0,1.0,0.9,0.643,1.0,1.0,0.6816,0.6816,1.0,0.6677,1.0,1.0,1.0,0.6677,1.0,0.667,0.667,1.0,0.667,1.0,1.0,0.643
0.667,0.639,0.733,0.679,0.643,0.733,0.667,0.6824,0.655,1.0,1.0,0.667,0.6677,0.6715,0.733,0.6816,0.5436,0.667,1.0,0.4,0.6768,0.667,0.733,0.639,1.0,0.679,0.667,0.6476,0.643,0.0,0.6784,0.639,0.667,0.667,0.667,0.667,0.4444,0.7728,1.0,0.653,0.6833,0.643,1.0,1.0,1.0,0.733,0.667,0.733,0.6816,0.733,0.619,0.6816,0.733,1.0,0.639,0.9,0.733,0.667,0.667,0.643,0.6535,0.643,0.7591,0.6109,0.733,0.643,0.6797,0.667,0.667,0.6662,0.733,0.733,1.0,0.6784,0.6702,0.6784,0.6641,0.667,1.0,0.667,0.639,0.679,0.5742,0.644,1.0,1.0,1.0,0.6309,0.667,0.6857,1.0,1.0,0.643,1.0,1.0,0.643,0.6666,1.0,0.7275,0.7483,1.0,0.6777,0.6719,0.9,0.6715,1.0,0.733,0.6816,0.6816,1.0,1.0,0.6715,0.6719,0.679,0.6102,0.733,0.6774,0.667,0.667,0.667,0.679,0.733,0.643
0.6692,1.0,0.8077,0.667,0.674,0.8077,1.0,1.0,0.696,0.674,1.0,0.714,0.6705,0.6282,0.762,1.0,0.7154,1.0,0.7154,0.7176,0.586,0.679,0.8077,0.6516,0.639,0.6627,0.6705,0.6632,1.0,0.6784,0.0,0.622,1.0,0.679,0.6686,0.679,0.7121,0.7082,0.679,0.663,0.6521,0.639,0.8077,0.7121,1.0,0.8077,0.7154,1.0,0.6692,0.762,0.6613,0.7176,0.81,0.679,1.0,1.0,0.762,1.0,1.0,0.639,0.648,0.6497,0.6513,0.639,0.762,0.6659,0.618,0.6705,0.679,0.639,0.762,0.8077,1.0,0.4877,0.6777,0.6548,0.639,1.0,1.0,0.679,0.6632,0.6516,0.5805,0.618,1.0,1.0,0.6777,0.6442,0.679,0.6498,0.618,1.0,1.0,1.0,0.639,0.639,0.6325,0.6502,0.666,0.6588,1.0,0.6548,0.639,1.0,0.639,1.0,1.0,0.679,0.679,1.0,0.639,0.639,0.639,0.622,0.639,0.762,1.0,0.679,0.679,1.0,0.622,0.762,1.0
0.679,0.4905,0.762,0.7178,0.6705,0.762,0.679,0.679,0.6791,0.639,1.0,0.679,1.0,1.0,1.0,0.679,0.679,0.679,0.709,0.679,0.5555,1.0,1.0,0.6539,0.674,0.618,0.679,0.6647,0.639,0.639,0.622,0.0,0.679,0.679,0.679,0.679,0.679,0.6459,0.679,0.6496,1.0,0.639,0.762,0.7183,1.0,1.0,0.679,1.0,0.679,0.762,0.6539,0.679,0.762,0.679,0.6548,1.0,1.0,0.679,0.7121,0.639,1.0,0.639,0.5905,0.639,0.8,1.0,1.0,0.679,0.679,1.0,0.762,1.0,0.8078,1.0,1.0,0.6629,1.0,0.679,1.0,1.0,0.6516,0.667,0.72,0.6439,1.0,1.0,0.639,0.7472,1.0,0.621,0.618,0.639,1.0,1.0,0.639,0.6777,0.76,1.0,0.6988,0.6755,1.0,0.658,0.639,1.0,0.674,1.0,0.762,1.0,1.0,1.0,0.639,0.639,0.639,0.622,0.639,1.0,0.679,1.0,0.679,0.6617,0.622,0.762,0.679
1.0,0.679,1.0,0.742,1.0,1.0,0.222,0.641,1.0,0.667,0.7,1.0,0.667,1.0,1.0,0.667,1.0,0.6225,0.667,1.0,1.0,1.0,1.0,1.0,0.667,1.0,1.0,0.679,0.5104,0.667,1.0,0.679,0.0,1.0,1.0,1.0,1.0,0.742,1.0,0.679,0.7527,0.667,1.0,0.667,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.667,1.0,0.667,0.714,0.833,0.7,0.6428,0.667,0.6824,0.679,1.0,0.733,0.6824,1.0,0.667,0.694,1.0,0.667,0.6824,0.7,1.0,1.0,1.0,0.667,1.0,0.667,1.0,1.0,1.0,1.0,1.0,0.683,0.7289,1.0,1.0,1.0,1.0,1.0,1.0,0.7308,0.667,0.6816,0.679,1.0,0.667,1.0,1.0,0.7533,0.727,1.0,1.0,1.0,0.833,0.667,1.0,1.0,0.641,0.641,1.0,0.667,1.0,1.0,1.0,0.6824,1.0,0.667,0.667,1.0,0.667,1.0,1.0,0.667
1.0,0.679,1.0,0.8032,0.667,0.7,1.0,1.0,0.5595,1.0,1.0,1.0,1.0,0.6816,1.0,1.0,0.667,1.0,1.0,0.667,0.667,0.6,0.7,1.0,1.0,0.7418,1.0,1.0,1.0,0.667,0.679,0.679,1.0,0.0,0.667,0.667,0.667,0.742,0.667,0.679,0.7527,0.667,1.0,1.0,0.667,1.0,1.0,0.7,0.667,1.0,0.679,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.679,1.0,1.0,0.667,1.0,0.667,0.694,0.667,0.6,0.6824,0.7,1.0,0.7,0.7183,0.667,0.679,0.667,1.0,1.0,1.0,0.714,1.0,0.5665,1.0,1.0,1.0,1.0,0.735,0.667,0.7625,1.0,1.0,1.0,1.0,1.0,0.6816,0.591,1.0,0.5935,0.727,0.7,1.0,0.667,1.0,0.667,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.679,1.0,1.0,1.0,1.0,0.667,0.667,0.679,0.7,1.0
0.667,1.0,0.7,0.789,0.667,0.5,1.0,1.0,0.5595,0.667,1.0,0.667,1.0,0.6824,1.0,1.0,0.667,1.0,0.667,0.667,0.679,0.667,0.7,0.679,0.667,0.694,0.667,0.679,1.0,0.667,0.6686,0.679,1.0,0.667,0.0,0.667,0.667,0.7965,0.667,0.7183,0.7498,0.667,0.7,0.667,1.0,0.7,1.0,1.0,0.6,1.0,0.7121,0.667,0.5686,0.667,1.0,1.0,1.0,1.0,1.0,0.667,0.7154,0.6816,0.578,0.667,0.7,0.6798,0.694,0.667,0.667,0.667,0.7,0.7,1.0,0.7154,0.667,0.7121,0.667,1.0,1.0,1.0,0.7183,0.679,0.5665,0.694,1.0,1.0,0.667,0.5955,0.667,0.711,0.694,1.0,1.0,1.0,0.667,0.667,0.6285,0.694,0.77,0.7753,1.0,1.0,0.667,1.0,0.667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.679,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.679,1.0,0.7935,0.667,0.7,1.0,1.0,0.667,1.0,1.0,0.667,1.0,0.667,1.0,1.0,0.667,1.0,1.0,0.667,0.667,0.667,0.7,0.679,1.0,0.694,1.0,1.0,1.0,0.667,0.679,0.679,1.0,0.667,0.667,0.0,0.667,0.7871,1.0,0.7154,0.711,0.667,1.0,1.0,1.0,1.0,0.667,1.0,0.667,0.7,0.7154,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.679,1.0,1.0,0.667,1.0,0.667,0.694,1.0,0.667,0.667,0.7,1.0,0.7,0.679,0.667,0.7121,0.667,1.0,1.0,1.0,0.714,0.679,0.5665,1.0,1.0,1.0,1.0,0.5795,0.667,0.711,1.0,1.0,1.0,1.0,1.0,0.6816,0.591,1.0,0.5935,0.727,1.0,0.679,0.667,1.0,0.667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.679,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.667,0.679,0.7,0.742,0.667,0.7,1.0,0.667,0.667,1.0,1.0,0.667,0.667,0.6816,0.7,0.667,0.222,1.0,1.0,0.083,0.6616,0.667,0.7,0.679,1.0,0.728,0.667,0.7176,1.0,0.4444,0.7121,0.679,1.0,0.667,0.667,0.667,0.0,0.7869,1.0,0.709,0.711,0.667,1.0,1.0,1.0,0.7,0.667,1.0,0.6225,0.7,0.6246,0.667,0.7,1.0,0.679,1.0,0.7,0.667,0.667,1.0,0.7121,0.667,0.5915,0.6774,0.7,0.667,0.694,0.667,0.667,0.667,0.7,0.7,1.0,0.7121,0.6824,0.7176,0.667,0.667,1.0,0.667,0.679,0.714,0.65,1.0,1.0,1.0,1.0,0.6371,0.667,0.7658,1.0,1.0,1.0,1.0,1.0,0.667,0.483,1.0,0.762,0.8359,1.0,0.7183,0.6816,1.0,0.6774,1.0,0.7,0.667,0.667,1.0,1.0,0.6774,0.6816,0.714,0.6774,0.7,0.667,0.667,0.667,0.667,0.714,0.7,0.667
0.7862,0.5575,0.894,0.607,0.7372,0.8929,0.742,0.742,0.785,0.577,1.0,0.817,0.721,0.751,0.9046,0.8032,0.7945,0.742,0.6065,0.8087,0.7834,0.742,0.836,0.6467,0.577,0.6529,0.7151,0.7083,0.679,0.7728,0.7082,0.6459,0.742,0.742,0.7965,0.7871,0.7869,0.0,0.592,0.7312,0.6224,0.679,0.6495,0.6065,1.0,0.8577,0.7855,0.836,0.8191,0.893,0.7291,0.834,0.894,0.6065,0.638,0.977,0.836,0.742,0.742,0.7172,0.7014,0.749,0.8803,0.7343,0.6495,0.6908,0.641,0.7151,0.742,0.7343,0.836,0.8577,0.649,0.702,0.7299,0.6627,0.7299,1.0,1.0,0.742,0.688,0.6922,0.8196,0.6365,1.0,1.0,0.577,0.6572,0.742,0.6133,0.5355,0.679,0.679,0.638,0.7151,0.7156,0.6949,0.5355,0.6479,0.6155,1.0,0.6686,0.679,0.977,0.679,1.0,1.0,0.7945,0.7945,1.0,1.0,0.679,0.7299,0.638,0.721,0.836,0.742,0.742,0.7869,1.0,0.638,0.836,1.0
1.0,0.679,1.0,0.817,1.0,1.0,1.0,1.0,1.0,0.667,1.0,0.667,1.0,0.667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.679,0.679,1.0,0.667,0.667,1.0,1.0,0.592,0.0,1.0,0.711,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.679,0.667,1.0,1.0,1.0,0.667,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.679,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.679,1.0,1.0,1.0,0.7,1.0,0.735,0.667,0.711,0.694,1.0,1.0,1.0,1.0,1.0,1.0,0.694,0.5935,0.727,1.0,0.679,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.667,0.667,1.0,0.7,1.0
0.7121,0.622,0.8045,0.6634,0.6557,0.81,0.679,0.679,0.6833,0.639,1.0,0.7176,0.679,0.6784,0.762,0.679,0.7121,0.679,0.679,0.7183,0.6891,0.679,0.762,0.6516,0.639,0.6603,0.668,0.647,0.639,0.653,0.663,0.6496,0.679,0.679,0.7183,0.7154,0.709,0.7312,1.0,0.0,0.6642,0.639,0.762,0.679,1.0,0.762,0.709,0.762,0.6695,0.8045,0.5831,0.6,0.8045,0.679,1.0,0.933,0.762,0.679,1.0,0.679,0.6605,0.6777,0.738,0.679,0.762,0.639,0.6603,0.668,0.679,0.679,0.762,0.762,0.762,0.6647,0.674,0.6378,0.6784,1.0,1.0,0.679,0.6484,0.658,0.738,0.647,1.0,1.0,0.639,0.617,0.679,0.6478,1.0,1.0,0.639,1.0,0.639,0.6705,0.6508,1.0,0.6827,0.674,1.0,0.6548,0.639,0.933,0.639,1.0,1.0,0.714,0.714,1.0,1.0,0.639,0.639,0.622,0.679,0.762,0.679,0.679,0.679,1.0,0.622,0.762,1.0
0.711,1.0,1.0,0.6342,0.655,0.806,0.7704,0.7704,0.683,0.7068,0.806,0.711,0.7178,0.6781,1.0,0.711,0.711,0.711,0.711,0.711,0.7401,0.7527,0.8891,0.621,1.0,0.6251,0.655,0.621,0.6857,0.6833,0.6521,1.0,0.7527,0.7527,0.7498,0.711,0.711,0.6224,0.711,0.6642,0.0,0.655,0.806,0.711,0.655,0.806,0.711,0.8692,0.711,1.0,0.621,0.711,0.806,0.711,0.621,0.964,0.806,0.7658,1.0,0.7028,0.6471,0.655,0.784,0.725,1.0,0.7048,0.6494,0.655,0.7527,0.694,0.806,0.806,1.0,0.6414,0.688,0.621,0.6991,0.711,0.806,0.711,0.6498,0.621,0.7874,0.603,0.711,1.0,0.655,1.0,0.711,0.617,0.6297,1.0,0.6991,0.621,1.0,0.6857,0.6415,0.6288,0.662,0.6111,0.893,0.621,0.655,0.964,0.655,0.964,0.806,0.7704,0.7704,0.893,0.655,1.0,1.0,0.621,0.7028,1.0,0.778,0.711,1.0,1.0,0.621,1.0,1.0
1.0,0.639,1.0,0.679,0.643,0.733,0.667,1.0,1.0,1.0,0.733,1.0,1.0,0.643,1.0,1.0,0.667,0.6785,0.667,0.667,0.655,0.667,0.733,1.0,0.5448,0.644,1.0,1.0,0.6719,0.643,0.639,0.639,0.667,0.667,0.667,0.667,0.667,0.679,1.0,0.639,0.655,0.0,1.0,0.667,0.643,1.0,1.0,1.0,0.667,1.0,0.639,1.0,0.733,0.667,0.6659,1.0,1.0,1.0,0.667,0.643,0.639,1.0,1.0,0.643,1.0,0.6677,0.644,1.0,0.6824,0.643,0.7205,1.0,1.0,0.639,0.6702,0.639,0.6641,1.0,1.0,1.0,0.639,1.0,0.5715,0.6893,1.0,1.0,1.0,1.0,0.667,0.655,0.6868,0.643,0.643,1.0,1.0,0.6677,0.59,1.0,0.6986,0.667,1.0,1.0,0.643,1.0,0.6677,1.0,1.0,1.0,1.0,1.0,0.6641,1.0,1.0,0.6763,1.0,1.0,1.0,1.0,1.0,0.667,1.0,1.0,0.643
0.5883,1.0,0.667,0.8754,0.733,0.667,1.0,1.0,0.717,0.7,1.0,1.0,0.733,1.0,1.0,1.0,1.0,1.0,0.5883,1.0,0.7,1.0,0.667,0.801,0.733,1.0,0.733,0.762,1.0,1.0,0.8077,0.762,1.0,1.0,0.7,1.0,1.0,0.6495,1.0,0.762,0.806,1.0,0.0,0.5471,1.0,1.0,0.7,1.0,0.7,1.0,0.762,0.7,0.667,0.7,1.0,1.0,1.0,1.0,1.0,0.733,1.0,0.733,0.5875,1.0,0.667,1.0,1.0,0.733,1.0,1.0,1.0,1.0,1.0,0.762,1.0,0.762,1.0,1.0,1.0,1.0,0.762,1.0,1.0,0.786,1.0,1.0,0.7299,0.619,1.0,1.0,1.0,1.0,1.0,1.0,0.733,1.0,0.6185,0.786,0.621,0.822,1.0,0.762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.733,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6428,0.679,0.7,0.7708,0.667,0.7,0.667,1.0,0.667,0.6774,1.0,1.0,0.667,1.0,1.0,1.0,1.0,0.667,0.292,1.0,0.6707,1.0,0.7,0.7074,0.6816,1.0,0.667,0.679,0.667,1.0,0.7121,0.7183,0.667,1.0,0.667,1.0,1.0,0.6065,1.0,0.679,0.711,0.667,0.5471,0.0,1.0,1.0,0.667,1.0,0.667,1.0,0.679,0.667,0.7,0.667,0.679,1.0,1.0,1.0,0.667,0.667,1.0,0.667,0.578,1.0,0.7,1.0,1.0,0.667,0.667,1.0,0.7,1.0,1.0,0.679,1.0,0.679,1.0,1.0,1.0,1.0,0.679,1.0,1.0,0.7336,1.0,1.0,0.6824,0.5955,1.0,1.0,0.694,0.667,1.0,1.0,0.667,0.667,0.6217,0.694,0.7428,0.727,1.0,0.679,1.0,1.0,0.667,1.0,1.0,1.0,1.0,1.0,0.6774,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.667,1.0,1.0,0.667
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5535,1.0,0.733,1.0,1.0,0.643,1.0,1.0,1.0,0.667,1.0,1.0,1.0,0.667,1.0,1.0,0.643,0.644,1.0,1.0,0.643,1.0,1.0,1.0,1.0,0.667,1.0,1.0,1.0,1.0,1.0,1.0,0.655,0.643,1.0,1.0,0.0,1.0,1.0,0.733,1.0,1.0,1.0,1.0,1.0,0.667,0.639,1.0,1.0,1.0,1.0,0.643,1.0,1.0,1.0,1.0,1.0,0.643,1.0,0.643,0.667,0.643,1.0,1.0,1.0,0.639,1.0,1.0,0.643,1.0,1.0,1.0,0.639,1.0,1.0,0.644,1.0,1.0,1.0,1.0,1.0,1.0,0.644,1.0,0.643,1.0,1.0,0.643,1.0,1.0,1.0,1.0,0.733,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.733,0.643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.639,1.0,1.0
0.7,1.0,0.667,0.835,1.0,1.0,1.0,1.0,0.717,1.0,1.0,0.5883,0.733,0.7352,0.667,1.0,0.7,1.0,1.0,0.7,0.717,1.0,1.0,1.0,1.0,0.786,0.733,0.762,1.0,0.733,0.8077,1.0,1.0,1.0,0.7,1.0,0.7,0.8577,0.7,0.762,0.806,1.0,1.0,1.0,1.0,0.0,0.7,1.0,0.7,0.667,0.762,0.7,1.0,1.0,1.0,1.0,0.667,1.0,1.0,1.0,0.8077,0.7352,0.6,1.0,1.0,0.733,1.0,0.733,1.0,1.0,1.0,0.0,1.0,0.8077,0.733,1.0,1.0,1.0,1.0,0.7,1.0,0.81,1.0,1.0,1.0,1.0,1.0,0.619,1.0,0.806,0.786,1.0,1.0,1.0,1.0,1.0,0.591,0.786,0.636,0.9046,1.0,0.762,1.0,1.0,1.0,1.0,1.0,0.7,0.7,1.0,1.0,0.733,0.733,1.0,0.733,0.667,1.0,0.7,0.7,1.0,0.762,0.667,1.0
